price	city	neighborhood	bedrooms	garage
R$ 9.048.629,00	curitiba	cabral	4	4
R$ 236.436,00	colombo	jardim osasco	3	
R$ 217.750,00	curitiba	portão	2	1
R$ 175.000,00	araucária	iguaçu	2	1
R$ 275.000,00	curitiba	água verde	2	1
R$ 195.000,00	curitiba	cidade industrial de curitiba	3	1
R$ 149.000,00	curitiba	santa cândida	2	1
R$ 285.000,00	curitiba	água verde	2	
R$ 205.000,00	curitiba	pinheirinho	2	1
R$ 100.000,00	campo largo	jardim iruama	2	1
R$ 139.000,00	curitiba	bairro alto	2	1
R$ 220.000,00	curitiba	centro	1	
R$ 198.000,00	curitiba	xaxim	2	1
R$ 320.000,00	curitiba	portão	3	1
R$ 498.000,00	curitiba	cabral	3	1
R$ 320.000,00	curitiba	água verde	1	1
R$ 580.000,00	curitiba	vila izabel	2	1
R$ 320.000,00	curitiba	água verde	1	1
R$ 750.000,00	curitiba	ecoville	3	2
R$ 3.550.000,00	curitiba	ecoville	3	4
R$ 1.450.000,00	curitiba	água verde	3	2
R$ 1.290.000,00	curitiba	batel	3	2
R$ 1.330.000,00	curitiba	juvevê	3	2
R$ 1.330.000,00	curitiba	juvevê	3	2
R$ 3.562.145,00	curitiba	mossunguê	4	4
R$ 788.032,00	curitiba	cabral	3	2
R$ 595.000,00	curitiba	centro cívico	3	1
R$ 190.000,00	curitiba	cidade industrial de curitiba	2	1
R$ 800.500,00	curitiba	cabral	3	2
R$ 184.500,00	curitiba	cristo rei	2	
R$ 310.000,00	curitiba	cabral	3	1
R$ 180.000,00	curitiba	jardim botânico	2	
R$ 150.000,00	fazenda rio grande	santa terezinha	2	1
R$ 210.000,00	quatro barras	jardim orestes thá	2	2
R$ 215.000,00	são josé dos pinhais	afonso pena	3	1
R$ 220.000,00	curitiba	cidade industrial de curitiba	3	1
R$ 310.000,00	curitiba	portão	3	1
R$ 262.300,00	curitiba	capão raso	2	1
R$ 317.350,00	curitiba	portão	2	1
R$ 289.000,00	curitiba	santa quitéria	3	1
R$ 723.000,00	curitiba	capão raso	3	2
R$ 919.000,00	curitiba	água verde	3	2
R$ 328.500,00	curitiba	portão	3	2
R$ 230.000,00	curitiba	capão raso	3	1
R$ 181.900,00	araucária	iguaçu	1	1
R$ 200.000,00	curitiba	boqueirão	3	1
R$ 185.000,00	curitiba	boa vista		
R$ 190.570,00	são josé dos pinhais	italia	1	
R$ 228.000,00	curitiba	pinheirinho	2	1
R$ 3.583.450,00	curitiba	campo comprido	2	
R$ 175.000,00	campo largo	jardim iruama	2	1
R$ 118.000,00	curitiba	tatuquara	2	1
R$ 175.000,00	curitiba	portão	1	0
R$ 115.000,00	curitiba	campo santana	2	1
R$ 197.000,00	curitiba	cidade industrial de curitiba	3	1
R$ 168.000,00	curitiba	sítio cercado	2	1
R$ 344.000,00	curitiba	alto da rua xv	2	1
R$ 625.000,00	curitiba	batel	3	2
R$ 650.000,00	curitiba	cabral	3	2
R$ 1.250.000,00	curitiba	batel	2	2
R$ 1.350.000,00	curitiba	batel	3	2
R$ 185.500,00	curitiba	fazendinha	2	1
R$ 145.000,00	curitiba	barreirinha	2	1
R$ 277.000,00	araucária	tindiquera	3	1
R$ 1.490.501,68	curitiba	vila izabel	3	2
R$ 130.000,00	curitiba	cidade industrial de curitiba	2	1
R$ 230.000,00	curitiba	capão raso	2	2
R$ 289.000,00	araucária	vila nova	3	1
R$ 2.170.000,00	curitiba	ecoville	4	3
R$ 3.420.000,00	curitiba	água verde	4	4
R$ 2.835.000,00	curitiba	água verde	3	4
R$ 3.330.000,00	curitiba	água verde	3	4
R$ 3.150.000,00	curitiba	água verde	3	4
R$ 270.000,00	curitiba	água verde	1	1
R$ 215.000,00	curitiba	sítio cercado	3	1
R$ 439.000,00	são josé dos pinhais	colonia rio grande	3	1
R$ 339.954,00	curitiba	vila izabel	2	1
R$ 950.000,00	curitiba	vila izabel	4	
R$ 150.000,00	curitiba	uberaba	2	1
R$ 230.000,00	curitiba	boqueirão	3	1
R$ 190.000,00	são josé dos pinhais	afonso pena	2	1
R$ 154.000,00	são josé dos pinhais	colonia rio grande	2	1
R$ 799.900,00	são josé dos pinhais	bom jesus	3	2
R$ 294.000,00	curitiba	água verde	1	1
R$ 340.000,00	curitiba	bigorrilho	2	1
R$ 530.000,00	curitiba	bigorrilho	3	1
R$ 425.000,00	curitiba	batel	2	1
R$ 520.000,00	curitiba	cabral	3	1
R$ 970.000,00	curitiba	batel	3	2
R$ 109.000,00	araucária	costeira	1	1
R$ 260.000,00	curitiba	cristo rei	3	1
R$ 348.000,00	curitiba	água verde	3	1
R$ 1.250.000,00	curitiba	batel	2	2
R$ 164.900,00	são josé dos pinhais	cidade jardim	2	1
R$ 179.900,00	colombo	jardim osasco	2	1
R$ 125.000,00	araucária	costeira	2	1
R$ 214.900,00	curitiba	bacacheri	1	0
R$ 160.000,00	curitiba	campo comprido	3	1
R$ 130.000,00	araucária	campina da barra	2	1
R$ 219.900,00	são josé dos pinhais	parque da fonte	2	1
R$ 249.900,00	são josé dos pinhais	parque da fonte	3	1
R$ 360.000,00	curitiba	água verde	3	1
R$ 250.000,00	curitiba	água verde	2	
R$ 580.000,00	curitiba	jardim botânico	2	1
R$ 258.000,00	curitiba	boqueirão	2	1
R$ 475.000,00	curitiba	água verde	2	1
R$ 2.100.000,00	curitiba	champagnat	3	3
R$ 1.250.000,00	curitiba	ahú	4	2
R$ 0,00	curitiba	ecoville	4	6
R$ 499.900,00	curitiba	centro	1	1
R$ 598.000,00	curitiba	água verde	3	1
R$ 161.900,00	curitiba	tingui	1	0
R$ 210.000,00	curitiba	novo mundo	2	1
R$ 650.000,00	curitiba	alto da rua xv	3	2
R$ 230.000,00	curitiba	bairro alto	2	1
R$ 230.000,00	curitiba	bairro alto	2	1
R$ 170.000,00	araucária	boqueirão	2	1
R$ 289.000,00	araucária	vila nova	2	1
R$ 168.000,00	são josé dos pinhais	parque da fonte	2	1
R$ 1.150.000,00	curitiba	champagnat	3	2
R$ 450.000,00	curitiba	água verde	3	1
R$ 850.000,00	curitiba	ahú	3	2
R$ 125.000,00	curitiba	cristo rei	1	0
R$ 2.700.000,00	curitiba	batel	4	3
R$ 760.000,00	curitiba	champagnat	2	2
R$ 665.000,00	curitiba	água verde	3	1
R$ 463.354,00	curitiba	novo mundo		1
R$ 355.416,00	curitiba	novo mundo	2	1
R$ 215.000,00	curitiba	novo mundo	2	1
R$ 200.000,00	colombo	jardim guaruja	2	1
R$ 250.000,00	curitiba	tingui	3	1
R$ 280.000,00	curitiba	hauer	2	1
R$ 185.000,00	curitiba	alto boqueirão	3	1
R$ 228.000,00	curitiba	centro	1	1
R$ 200.000,00	curitiba	alto boqueirão	3	1
R$ 245.000,00	curitiba	prado velho	1	1
R$ 1.350.000,00	curitiba	centro cívico	4	3
R$ 750.000,00	curitiba	ecoville	3	1
R$ 790.000,00	curitiba	batel	3	1
R$ 1.590.000,00	curitiba	ecoville	4	3
R$ 750.000,00	curitiba	batel	3	1
R$ 1.900.000,00	curitiba	batel	4	3
R$ 3.990.000,00	curitiba	hugo lange	3	4
R$ 50.000,00	são josé dos pinhais	colonia rio grande	2	1
R$ 295.000,00	curitiba	lindóia	2	1
R$ 95.000,00	são josé dos pinhais	rio pequeno	1	1
R$ 249.000,00	curitiba	novo mundo	3	1
R$ 135.000,00	curitiba	cidade industrial de curitiba	2	1
R$ 160.000,00	curitiba	capão da imbuia	3	1
R$ 115.000,00	araucária	costeira	2	1
R$ 135.000,00	araucária	campina da barra	2	1
R$ 182.900,00	araucária	estação	2	1
R$ 189.000,00	araucária	capela velha	3	1
R$ 173.900,00	araucária	centro	1	
R$ 220.000,00	curitiba	boa vista	3	1
R$ 229.900,00	curitiba	xaxim	2	1
R$ 275.000,00	curitiba	bacacheri	2	1
R$ 585.000,00	curitiba	são francisco	2	2
R$ 148.000,00	araucária	centro	0	0
R$ 650.000,00	curitiba	centro cívico	3	1
R$ 550.000,00	curitiba	ecoville	2	1
R$ 420.000,00	curitiba	água verde	3	1
R$ 275.000,00	curitiba	portão	3	1
R$ 360.000,00	curitiba	centro	3	
R$ 279.000,00	colombo	campo pequeno	3	1
R$ 160.000,00	campina grande do sul	jardim paulista	2	1
R$ 379.900,00	curitiba	pinheirinho	2	2
R$ 320.000,00	curitiba	campina do siqueira	2	1
R$ 2.900.000,00	curitiba	ecoville	3	5
R$ 1.150.000,00	curitiba	hugo lange	3	2
R$ 390.000,00	curitiba	água verde	3	1
R$ 2.677.248,00	curitiba	juvevê	3	3
R$ 1.970.000,00	curitiba	batel	4	2
R$ 758.000,00	curitiba	batel	2	1
R$ 365.000,00	curitiba	bigorrilho	2	1
R$ 800.000,00	curitiba	ecoville	3	2
R$ 980.000,00	curitiba	ecoville	3	2
R$ 305.000,00	curitiba	bigorrilho	1	0
R$ 170.000,00	curitiba	centro	1	
R$ 175.000,00	pinhais	planta bairro weissópolis	2	1
R$ 1.390.000,00	curitiba	batel	4	2
R$ 350.000,00	curitiba	cristo rei	3	
R$ 1.100.000,00	curitiba	batel	2	2
R$ 1.800.000,00	curitiba	ecoville	4	3
R$ 585.000,00	curitiba	vila izabel	3	1
R$ 800.000,00	curitiba	batel	3	2
R$ 129.900,00	araucária	boqueirão	2	1
R$ 249.000,00	curitiba	bairro alto	2	1
R$ 650.000,00	curitiba	bigorrilho	4	1
R$ 175.000,00	araucária	cachoeira	3	1
R$ 990.000,00	curitiba	mercês	3	2
R$ 1.300.000,00	curitiba	são francisco	3	2
R$ 1.300.000,00	curitiba	água verde	4	2
R$ 220.000,00	curitiba	bairro alto	2	1
R$ 1.500.000,00	curitiba	juvevê	4	2
R$ 730.000,00	curitiba	vila izabel	2	1
R$ 980.000,00	curitiba	bigorrilho	3	2
R$ 410.000,00	curitiba	jardim das américas	2	1
R$ 299.800,00	curitiba	boqueirão	3	1
R$ 460.000,00	pinhais	emiliano perneta	2	1
R$ 230.000,00	curitiba	portão	3	1
R$ 740.000,00	curitiba	campo comprido	2	2
R$ 190.000,00	são josé dos pinhais	italia	2	1
R$ 1.495.000,00	curitiba	batel	4	2
R$ 1.790.000,00	curitiba	ecoville	3	2
R$ 2.300.000,00	curitiba	cabral	3	3
R$ 1.500.000,00	curitiba	cabral	2	3
R$ 646.521,00	curitiba	ecoville	2	1
R$ 500.000,00	curitiba	portão	3	1
R$ 890.000,00	curitiba	vila izabel	3	2
R$ 985.000,00	curitiba	ecoville	3	4
R$ 368.000,00	curitiba	água verde	3	2
R$ 799.000,00	curitiba	alto da rua xv	2	1
R$ 660.000,00	curitiba	batel	3	1
R$ 320.000,00	curitiba	cabral	3	2
R$ 580.000,00	curitiba	batel	3	1
R$ 930.000,00	curitiba	mercês	2	2
R$ 438.000,00	curitiba	vila izabel	3	1
R$ 130.000,00	araucária	costeira	1	1
R$ 640.000,00	curitiba	campina do siqueira	2	
R$ 215.000,00	curitiba	capão raso	2	1
R$ 365.000,00	curitiba	capão raso	3	1
R$ 145.000,00	curitiba	sítio cercado	2	1
R$ 149.950,00	araucária	costeira	2	1
R$ 4.599.000,00	curitiba	batel	4	4
R$ 1.690.000,00	curitiba	batel	4	4
R$ 1.890.000,00	curitiba	batel	4	2
R$ 168.000,00	são josé dos pinhais	afonso pena	2	1
R$ 365.000,00	curitiba	vila izabel	1	0
R$ 185.000,00	curitiba	campo comprido	2	1
R$ 730.000,00	curitiba	bigorrilho	3	1
R$ 195.000,00	são josé dos pinhais	afonso pena	3	1
R$ 1.808.991,00	curitiba	champagnat	3	3
R$ 300.000,00	curitiba	centro	1	0
R$ 142.000,00	curitiba	umbará	2	1
R$ 998.000,00	curitiba	portão	3	2
R$ 620.000,00	curitiba	vila izabel	3	2
R$ 311.493,00	curitiba	cabral	2	1
R$ 305.000,00	araucária	tindiquera	3	1
R$ 396.000,00	araucária	tindiquera	3	1
R$ 550.000,00	curitiba	barreirinha	3	
R$ 265.000,00	araucária	tindiquera	0	0
R$ 309.500,00	araucária	tindiquera	2	1
R$ 255.851,59	curitiba	campo comprido	2	1
R$ 264.665,68	curitiba	campo comprido	2	1
R$ 279.504,10	curitiba	campo comprido	3	1
R$ 780.000,00	são josé dos pinhais	aristocrata	3	2
R$ 1.950.000,00	curitiba	água verde	0	2
R$ 400.000,00	curitiba	água verde	3	1
R$ 4.500.000,00	curitiba	água verde	4	4
R$ 530.000,00	curitiba	água verde	2	1
R$ 495.000,00	curitiba	batel	2	1
R$ 175.000,00	são josé dos pinhais	afonso pena	3	1
R$ 370.000,00	curitiba	xaxim	3	1
R$ 1.200.000,00	curitiba	ecoville	3	2
R$ 399.000,00	curitiba	água verde	2	1
R$ 220.000,00	curitiba	portão		
R$ 2.732.353,00	curitiba	batel	4	4
R$ 6.680.000,00	curitiba	ecoville	4	6
R$ 165.000,00	araucária	capela velha	2	1
